"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1983-Q3","Q3-1983","USD","US Dollar","6","Millions",,,916516,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1983-Q4","Q4-1983","USD","US Dollar","6","Millions",,,971755,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q1","Q1-1984","USD","US Dollar","6","Millions",,,962905,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q2","Q2-1984","USD","US Dollar","6","Millions",,,1002687,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q3","Q3-1984","USD","US Dollar","6","Millions",,,1011924,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q4","Q4-1984","USD","US Dollar","6","Millions",,,1060096,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q1","Q1-1985","USD","US Dollar","6","Millions",,,1033006,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q2","Q2-1985","USD","US Dollar","6","Millions",,,1073981,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q3","Q3-1985","USD","US Dollar","6","Millions",,,1090905,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q4","Q4-1985","USD","US Dollar","6","Millions",,,1141088,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q1","Q1-1986","USD","US Dollar","6","Millions",,,1104498,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q2","Q2-1986","USD","US Dollar","6","Millions",,,1138030,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q3","Q3-1986","USD","US Dollar","6","Millions",,,1148813,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q4","Q4-1986","USD","US Dollar","6","Millions",,,1188288,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q1","Q1-1987","USD","US Dollar","6","Millions",,,1148876,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q2","Q2-1987","USD","US Dollar","6","Millions",,,1205023,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q3","Q3-1987","USD","US Dollar","6","Millions",,,1218373,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q4","Q4-1987","USD","US Dollar","6","Millions",,,1282952,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q1","Q1-1988","USD","US Dollar","6","Millions",,,1236534,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q2","Q2-1988","USD","US Dollar","6","Millions",,,1297399,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q3","Q3-1988","USD","US Dollar","6","Millions",,,1319724,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q4","Q4-1988","USD","US Dollar","6","Millions",,,1382783,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q1","Q1-1989","USD","US Dollar","6","Millions",,,1346036,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q2","Q2-1989","USD","US Dollar","6","Millions",,,1405607,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q3","Q3-1989","USD","US Dollar","6","Millions",,,1418867,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q4","Q4-1989","USD","US Dollar","6","Millions",,,1471062,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q1","Q1-1990","USD","US Dollar","6","Millions",,,1434375,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q2","Q2-1990","USD","US Dollar","6","Millions",,,1490965,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q3","Q3-1990","USD","US Dollar","6","Millions",,,1499694,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q4","Q4-1990","USD","US Dollar","6","Millions",,,1538100,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q1","Q1-1991","USD","US Dollar","6","Millions",,,1475270,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q2","Q2-1991","USD","US Dollar","6","Millions",,,1532427,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q3","Q3-1991","USD","US Dollar","6","Millions",,,1548990,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q4","Q4-1991","USD","US Dollar","6","Millions",,,1601443,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q1","Q1-1992","USD","US Dollar","6","Millions",,,1554707,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q2","Q2-1992","USD","US Dollar","6","Millions",,,1619581,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q3","Q3-1992","USD","US Dollar","6","Millions",,,1640744,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q4","Q4-1992","USD","US Dollar","6","Millions",,,1705290,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q1","Q1-1993","USD","US Dollar","6","Millions",,,1638139,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q2","Q2-1993","USD","US Dollar","6","Millions",,,1701841,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q3","Q3-1993","USD","US Dollar","6","Millions",,,1724719,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q4","Q4-1993","USD","US Dollar","6","Millions",,,1793877,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q1","Q1-1994","USD","US Dollar","6","Millions",,,1736467,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q2","Q2-1994","USD","US Dollar","6","Millions",,,1809582,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q3","Q3-1994","USD","US Dollar","6","Millions",,,1837424,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q4","Q4-1994","USD","US Dollar","6","Millions",,,1903763,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","6","Millions",,,1835147,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","6","Millions",,,1897424,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","6","Millions",,,1922827,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","6","Millions",,,1984353,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","6","Millions",,,1925313,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","6","Millions",,,2005112,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","6","Millions",,,2035152,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","6","Millions",,,2107553,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","6","Millions",,,2043518,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","6","Millions",,,2129626,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","6","Millions",,,2166497,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","6","Millions",,,2237911,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","6","Millions",,,2160749,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","6","Millions",,,2249930,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","6","Millions",,,2281444,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","6","Millions",,,2370698,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","6","Millions",,,2293218,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","6","Millions",,,2388561,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","6","Millions",,,2423833,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","6","Millions",,,2525048,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","6","Millions",,,2449139,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","6","Millions",,,2569476,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","6","Millions",,,2578060,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","6","Millions",,,2655679,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","6","Millions",,,2562436,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","6","Millions",,,2656364,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","6","Millions",,,2651331,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","6","Millions",,,2711685,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","6","Millions",,,2631502,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","6","Millions",,,2724224,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","6","Millions",,,2753434,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","6","Millions",,,2827263,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","6","Millions",,,2744149,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","6","Millions",,,2832509,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","6","Millions",,,2887132,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","6","Millions",,,2994460,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","6","Millions",,,2922104,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","6","Millions",,,3033260,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","6","Millions",,,3068978,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","6","Millions",,,3189392,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","6","Millions",,,3109156,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","6","Millions",,,3231134,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","6","Millions",,,3305748,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","6","Millions",,,3390598,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","6","Millions",,,3334041,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","6","Millions",,,3462006,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","6","Millions",,,3463172,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","6","Millions",,,3555390,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","6","Millions",,,3479565,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","6","Millions",,,3610965,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","6","Millions",,,3630580,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","6","Millions",,,3730752,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","6","Millions",,,3643352,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","6","Millions",,,3704567,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","6","Millions",,,3682872,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","6","Millions",,,3682056,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","6","Millions",,,3510967,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","6","Millions",,,3593534,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","6","Millions",,,3617046,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","6","Millions",,,3727386,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","6","Millions",,,3592249,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","6","Millions",,,3744069,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","6","Millions",,,3778575,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","6","Millions",,,3877159,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","6","Millions",,,3748311,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","6","Millions",,,3881126,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","6","Millions",,,3913784,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","6","Millions",,,3999363,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","6","Millions",,,3947585,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","6","Millions",,,4036139,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","6","Millions",,,4071213,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","6","Millions",,,4142070,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","6","Millions",,,4049584,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","6","Millions",,,4163863,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","6","Millions",,,4234415,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","6","Millions",,,4336990,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","6","Millions",,,4193475,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","6","Millions",,,4355448,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","6","Millions",,,4449960,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","6","Millions",,,4528375,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","6","Millions",,,4393454,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","6","Millions",,,4564400,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","6","Millions",,,4614854,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","6","Millions",,,4665593,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","USD","US Dollar","6","Millions",,,4499936,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","USD","US Dollar","6","Millions",,,4677266,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","USD","US Dollar","6","Millions",,,4741738,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","6","Millions",,,4826136,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","6","Millions",,,4664696,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","6","Millions",,,4872720,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","6","Millions",,,4946231,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","6","Millions",,,5059332,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","6","Millions",,,4932159,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","6","Millions",,,5154603,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","6","Millions",,,5219546,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","6","Millions",,,5305554,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","6","Millions",,,5132160,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","6","Millions",,,5357342,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","6","Millions",,,5415390,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","6","Millions",,,5528336,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","6","Millions",,,5245520,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q2","Q2-2020","USD","US Dollar","6","Millions",,,4901784,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q3","Q3-2020","USD","US Dollar","6","Millions",,,5323673,,
